 Iter, NormResNorm, ResDivD, ResDivH, ResDivA, ResCurlSrc
56  5.9179996248537481E-02  4.1140036800534485E-01  7.9853394962872536E-03  7.0380364646130311E-01  2.0607377309553596E-01
57  6.1136955025533027E-02  4.1483257594591122E-01  8.0372348854591564E-03  6.9164784842775651E-01  2.0493685540682119E-01
58  6.2387049735987792E-02  4.1317382503554584E-01  8.2158433424067284E-03  6.9171448566396243E-01  2.0376416742817532E-01
59  6.1219589343236604E-02  4.0644684352489613E-01  8.1759302915842789E-03  6.8035522497817680E-01  2.0259965964577098E-01
60  6.0495370250453526E-02  3.9340546529915194E-01  8.1061856534205973E-03  6.4511960340316188E-01  2.0142507757844857E-01
61  5.9625341491168507E-02  3.7647328491070930E-01  8.0593303763682907E-03  6.1962803850166814E-01  2.0019154138217155E-01
62  6.1197228445094627E-02  3.6230068041434305E-01  7.9811475203793881E-03  6.1449863436477614E-01  1.9880488896230353E-01
63  6.3845581202965199E-02  3.6515488550474834E-01  8.0700071429628244E-03  6.1751465864800514E-01  1.9708305917364280E-01
64  6.5083263622359458E-02  3.8407515875107295E-01  8.2392905840963388E-03  6.2265514121005849E-01  1.9512887987350930E-01
65  6.6340769952428005E-02  4.0226105968857195E-01  8.2771983213587082E-03  6.0991837057148091E-01  1.9300537877979304E-01
66  6.9377881535632374E-02  4.1403719618242124E-01  8.5590654507433153E-03  5.9627743840663538E-01  1.9060377288034508E-01
67  6.4873565029831673E-02  4.1504646497754166E-01  8.6468381717960934E-03  6.2867336317770683E-01  1.8830506354544191E-01
68  6.1121691779719968E-02  3.9733248218862088E-01  8.5344458686653756E-03  6.1256156973393783E-01  1.8633067093066993E-01
69  5.9244182690966873E-02  3.7011170703765983E-01  8.1774842853424429E-03  5.9428532904816722E-01  1.8456160548806147E-01
70  6.1352454031973654E-02  3.4123137233069484E-01  7.9945010848409583E-03  6.0340429890949143E-01  1.8261376185534370E-01
71  5.5737410940807516E-02  3.2402982546223463E-01  7.3570801841357425E-03  5.8384094372142448E-01  1.8078688790247266E-01
72  5.4641203495778057E-02  3.0663830983891449E-01  6.8445833637359697E-03  5.7439975663394316E-01  1.7904894808674457E-01
73  4.9917826007608586E-02  2.9339811437494451E-01  6.2255019757660188E-03  5.4974220685522035E-01  1.7735174095236952E-01
74  4.7169752618283177E-02  2.7823040777580688E-01  5.6387777630188471E-03  5.2414517831888108E-01  1.7590877499368990E-01
75  4.5981270235611708E-02  2.6225118970995626E-01  5.3747322063798751E-03  5.0938906874509793E-01  1.7453497502840762E-01
76  4.2756013109050313E-02  2.5656535628692784E-01  5.1167648897921551E-03  4.9628244660366644E-01  1.7339205151997508E-01
77  4.0290460447577878E-02  2.5529513612880328E-01  4.9782611229349030E-03  4.8557832762074077E-01  1.7247248593869285E-01
78  3.7143235942674387E-02  2.5400730758358614E-01  4.8252334355179524E-03  4.5237300330642832E-01  1.7172059762649472E-01
79  3.4611474824754837E-02  2.4937817829541920E-01  4.6089304242759675E-03  4.5088359804544775E-01  1.7108350277020543E-01
80  3.2987962779173395E-02  2.4423674321628139E-01  4.4070125907087563E-03  4.4237090258270184E-01  1.7051515202746897E-01
81  3.2787590968451283E-02  2.4235134995425484E-01  4.1963648931169894E-03  4.1540487285101030E-01  1.6999983258112691E-01
82  3.2514240461575909E-02  2.4437797656254304E-01  4.0264843762092672E-03  4.0227671155825634E-01  1.6956533795183440E-01
83  3.1153841412119968E-02  2.4751226311982441E-01  3.8942387907505934E-03  3.9082783547009042E-01  1.6927170957519824E-01
84  3.0332704527524647E-02  2.4571566309829981E-01  3.7608757006999741E-03  3.9584822332505137E-01  1.6912331860550203E-01
85  3.0859629925278576E-02  2.4455363217645484E-01  3.6962444642270904E-03  4.0880861589228357E-01  1.6908211685654026E-01
86  3.0507405187367418E-02  2.5740095320441397E-01  3.6726218103858197E-03  4.1707529602564619E-01  1.6912619835922718E-01
87  3.0169046822119561E-02  2.7804186334471193E-01  3.7355954500454080E-03  4.2745321209293563E-01  1.6921554982444742E-01
88  3.1035953285308279E-02  2.9799583807947111E-01  3.9270981963765127E-03  4.3926670369239651E-01  1.6930339077754478E-01
89  3.0831360831634444E-02  3.1132909751391408E-01  4.0851582241804383E-03  4.4063197106723134E-01  1.6934849687484554E-01
90  3.0024288791677695E-02  3.0761776150888775E-01  4.1476716016213477E-03  4.4463405051716054E-01  1.6930115488981537E-01
91  2.8303796011513661E-02  2.9438340814616887E-01  4.0333796505547257E-03  4.3643159242638635E-01  1.6916425697034196E-01
92  2.7461152438251129E-02  2.8477786352438722E-01  3.8879086072087228E-03  4.2836418276879601E-01  1.6897796379255098E-01
93  2.7232392251578325E-02  2.8585081062019552E-01  3.7578569554948546E-03  4.1746094850468496E-01  1.6880141566756107E-01
94  2.8839345953187750E-02  2.9477041934895204E-01  3.7086967362912927E-03  4.0991691238460076E-01  1.6865874272915918E-01
